3800.0	0.0
3803.45500302315	5.697598738399819e-17
3806.9100060463	2.1806633295402152e-17
3810.36500906945	0.0
3813.8200120926	0.0
3817.27501511574	0.0
3820.73001813889	0.0
3824.18502116204	0.0
3827.64002418518	0.0
3831.09502720833	2.4187957509967772e-17
3834.55003023148	0.0
3838.00503325463	3.2266373409497545e-18
3841.46003627778	0.0
3844.91503930092	0.0
3848.37004232407	6.196519764868972e-17
3851.82504534722	4.333396380232034e-17
3855.28004837037	0.0
3858.73505139351	3.5795225391297013e-19
3862.19005441666	5.2004333829109045e-18
3865.64505743981	0.0
3869.10006046296	2.9029834714816145e-17
3872.5550634861	6.776962093955006e-18
3876.01006650925	7.045306737520689e-18
3879.4650695324	1.8497491333918398e-17
3882.92007255555	3.6527974973551293e-17
3886.37507557869	0.0
3889.83007860184	0.0
3893.28508162499	3.611229248574248e-17
3896.74008464814	3.0806784996888943e-17
3900.19508767128	1.2733839054705315e-17
3903.65009069443	0.0
3907.10509371758	0.0
3910.56009674073	0.0
3914.01509976387	0.0
3917.47010278702	3.245060411942507e-17
3920.92510581017	1.6666676255711158e-17
3924.38010883332	0.0
3927.83511185646	0.0
3931.29011487961	2.1864669894167166e-17
3934.74511790276	0.0
3938.20012092591	0.0
3941.65512394906	0.0
3945.1101269722	2.1168211620049294e-17
3948.56512999535	1.0866412143358469e-17
3952.0201330185	0.0
3955.47513604165	2.4419139393665425e-18
3958.93013906479	2.4618568683257796e-17
3962.38514208794	3.0647807194056913e-18
3965.84014511109	0.0
3969.29514813424	2.998043510905573e-17
3972.75015115738	0.0
3976.20515418053	0.0
3979.66015720368	6.5370831437763e-18
3983.11516022683	0.0
3986.57016324997	0.0
3990.02516627312	0.0
3993.48016929627	2.0287176053719558e-18
3996.93517231942	3.1449179349136947e-17
4000.39017534257	1.1572879617940011e-17
4003.84517836571	0.0
4007.30018138886	0.0
4010.75518441201	0.0
4014.21018743516	2.4435897763170067e-18
4017.6651904583	2.1440247811740205e-17
4021.12019348145	1.8462534624248056e-17
4024.5751965046	0.0
4028.03019952774	0.0
4031.48520255089	2.2247501168176972e-17
4034.94020557404	2.1454798430204193e-17
4038.39520859719	0.0
4041.85021162034	9.754535241639309e-18
4045.30521464348	3.954672779625406e-17
4048.76021766663	7.027935568349815e-17
4052.21522068978	1.6890713429964418e-17
4055.67022371293	7.361396270926404e-19
4059.12522673607	2.7364752278317366e-17
4062.58022975922	0.0
4066.03523278237	3.232994012681597e-17
4069.49023580552	3.7105219237018877e-17
4072.94523882866	0.0
4076.40024185181	0.0
4079.85524487496	1.3023820389918454e-17
4083.31024789811	0.0
4086.76525092125	0.0
4090.2202539444	0.0
4093.67525696755	7.945501808540135e-18
4097.1302599907	1.508509896818779e-17
4100.58526301384	0.0
4104.04026603699	0.0
4107.49526906014	0.0
4110.95027208329	0.0
4114.40527510643	0.0
4117.86027812958	5.1415011739214706e-18
4121.31528115273	0.0
4124.77028417588	0.0
4128.22528719902	0.0
4131.68029022217	0.0
4135.13529324532	0.0
4138.59029626847	3.272071415771401e-17
4142.04529929162	2.6298694728371163e-18
4145.50030231476	7.532783129365205e-18
4148.95530533791	2.1821898988031703e-17
4152.41030836106	2.4825578973450727e-17
4155.86531138421	1.4658615655170177e-17
4159.32031440735	7.007708335883385e-20
4162.7753174305	8.558210435332784e-18
4166.23032045365	2.3519129342937828e-17
4169.6853234768	1.3819467043579837e-17
4173.14032649994	0.0
4176.59532952309	0.0
4180.05033254624	0.0
4183.50533556939	2.0353445707041355e-17
4186.96033859253	4.1037872602552286e-17
4190.41534161568	6.472901426027032e-19
4193.87034463883	1.2019937974430657e-18
4197.32534766198	0.0
4200.78035068512	0.0
4204.23535370827	3.640895877594338e-17
4207.69035673142	2.2573128658019798e-17
4211.14535975457	0.0
4214.60036277771	0.0
