3497.90454101562  5.499783E-17
3500.76112437248  1.273483E-16
3503.61770772934  7.653077E-16
3506.4742910862  4.384382E-17
3509.33087444305  7.055728E-16
3512.18745779991  7.413772E-16
3515.04404115677  2.372400E-16
3517.90062451362  3.723409E-16
3520.75720787048  3.542800E-16
3523.61379122734  4.364752E-16
3526.4703745842  -4.918229E-16
3529.32695794105  4.565716E-16
3532.18354129791  -2.868555E-16
3535.04012465477  2.125023E-16
3537.89670801163  -5.760196E-17
3540.75329136848  1.122739E-16
3543.60987472534  5.054416E-16
3546.4664580822  2.273333E-16
3549.32304143906  1.885932E-16
3552.17962479591  3.766424E-16
3555.03620815277  2.663369E-16
3557.89279150963  1.743539E-16
3560.74937486648  1.731976E-16
3563.60595822334  8.420455E-16
3566.4625415802  5.560615E-16
3569.31912493706  1.027538E-16
3572.17570829391  -2.540278E-16
3575.03229165077  1.029785E-16
3577.88887500763  2.433600E-16
3580.74545836449  1.460807E-16
3583.60204172134  4.172905E-16
3586.4586250782  -1.902936E-16
3589.31520843506  5.219442E-16
3592.17179179192  7.135662E-16
3595.02837514877  2.391810E-16
3597.88495850563  5.056081E-16
3600.74154186249  2.288900E-16
3603.59812521934  3.227240E-16
3606.4547085762  6.402740E-20
3609.31129193306  1.035289E-16
3612.16787528992  4.430199E-16
3615.02445864677  -7.042092E-18
3617.88104200363  5.010087E-16
3620.73762536049  2.906625E-16
3623.59420871734  4.649109E-16
3626.4507920742  -5.182216E-17
3629.30737543106  2.997189E-16
3632.16395878792  6.356358E-16
3635.02054214477  7.476669E-16
3637.87712550163  5.101947E-16
3640.73370885849  1.039093E-16
3643.59029221535  3.759867E-16
3646.4468755722  2.968319E-16
3649.30345892906  4.127094E-16
3652.16004228592  4.281230E-16
3655.01662564278  3.755974E-16
3657.87320899963  5.463697E-16
3660.72979235649  8.229161E-17
3663.58637571335  3.243299E-16
3666.44295907021  2.545961E-16
3669.29954242706  6.258982E-16
3672.15612578392  6.590415E-16
3675.01270914078  8.715767E-16
3677.86929249763  5.078918E-16
3680.72587585449  6.883595E-16
3683.58245921135  3.461231E-16
3686.43904256821  2.153448E-16
3689.29562592506  1.427823E-17
3692.15220928192  1.349651E-16
3695.00879263878  5.456173E-16
3697.86537599564  3.904538E-16
3700.72195935249  2.378074E-16
3703.57854270935  4.510539E-16
3706.43512606621  2.652853E-16
3709.29170942306  1.249914E-16
3712.14829277992  5.762181E-16
3715.00487613678  4.122173E-17
3717.86145949364  1.182026E-16
3720.71804285049  2.185277E-16
3723.57462620735  1.490860E-16
3726.43120956421  4.876897E-16
3729.28779292107  4.977196E-17
