3102.0295	3.767664535851126e-17
3103.9875	1.5077158721897906e-17
3105.946	0.0
3107.9053	0.0
3109.8647	3.3384892891895816e-20
3111.825	0.0
3113.7859	0.0
3115.7471	0.0
3117.709	3.6951518622005924e-17
3119.6714	2.4944062133928832e-17
3121.6345	0.0
3123.5981	1.8939538054880354e-17
3125.5623	0.0
3127.5269	4.130439196098571e-17
3129.4922	1.1120998871120526e-17
3131.458	0.0
3133.4243	0.0
3135.3911	2.2945468225648478e-17
3137.3586	0.0
3139.3267	2.5359476271090502e-18
3141.2954	0.0
3143.2644	2.163174823240582e-17
3145.2341	3.7305597669111354e-17
3147.2043	0.0
3149.175	2.812740477857848e-18
3151.1465	2.2469923454861468e-18
3153.1184	0.0
3155.0908	0.0
3157.0637	6.554072898744877e-18
3159.0371	0.0
3161.0112	4.124747643173903e-17
3162.9858	0.0
3164.9612	0.0
3166.9368	0.0
3168.9131	3.327435507976425e-17
3170.8899	0.0
3172.8672	5.366833194415438e-18
3174.845	0.0
3176.8235	0.0
3178.8025	3.644018882504502e-18
3180.782	4.0740102724531966e-19
3182.762	0.0
3184.7427	0.0
3186.7236	3.0872444962545525e-17
3188.7053	1.9637056186807296e-17
3190.6875	1.0598845482913265e-17
3192.6704	7.661689153462382e-18
3194.6536	6.250289714898779e-19
3196.6375	8.569885194483052e-18
3198.6216	1.4210892940064128e-18
3200.6067	2.6344370537543945e-17
3202.592	0.0
3204.5779	5.895410091516554e-18
3206.5645	2.4585201811966047e-18
3208.5515	0.0
3210.5391	0.0
3212.5271	1.2237127579401405e-17
3214.5156	1.2886286461026175e-18
3216.5049	1.4704076581899975e-17
3218.4944	4.027232419691887e-18
3220.4846	1.2052820762605674e-17
3222.4753	2.2066921426921185e-17
3224.4666	1.9514893406121685e-17
3226.4585	4.1587358311629726e-18
3228.4507	2.0323947704191867e-17
3230.4436	6.6931846212445976e-18
3232.4368	1.4225867282371584e-17
3234.4307	3.964968926204295e-18
3236.425	6.150126538539869e-18
3238.4199	1.2377623612322651e-17
3240.4153	0.0
3242.4114	0.0
3244.408	0.0
3246.4048	1.024893835089453e-17
3248.4023	6.89815465246532e-18
3250.4004	0.0
3252.3989	2.0646664189893653e-17
3254.3979	0.0
3256.3977	1.0786589613536324e-17
3258.3977	9.169808146500768e-18
3260.3982	1.8926425398516847e-17
3262.3994	0.0
3264.4011	9.402274607845257e-18
3266.4033	9.025672105489039e-18
3268.406	1.1797846156763554e-17
3270.4092	9.828720773924499e-18
3272.4128	1.2619922463945745e-17
3274.417	0.0
3276.4219	1.845734975161055e-18
3278.427	2.8403908675216875e-18
3280.4326	6.201512013388845e-18
3282.439	0.0
3284.4458	9.077456379838878e-18
3286.4529	0.0
3288.4607	1.5555411637325636e-17
3290.469	4.631852372572472e-18
3292.4778	4.719626339017035e-18
3294.4871	7.580703109797158e-18
3296.4968	0.0
3298.5071	9.348104909380409e-18
3300.5178	0.0
3302.5293	6.300835811663505e-18
3304.541	0.0
3306.5532	0.0
3308.5662	0.0
3310.5793	1.1298627458140884e-17
3312.5933	0.0
3314.6074	1.4756334296657615e-17
3316.6223	9.233548373775748e-18
