5373.134328358209 3.875745891196328e-15 1.1527935830299516e-16
5374.381024564677 3.918093619055375e-15 1.1515162633657022e-16
5375.627720771145 3.938734660723959e-15 1.1399031865752282e-16
5376.874416977613 3.936615181320257e-15 1.1368780332372494e-16
5378.12111318408 3.7432085944754996e-15 1.1153664155089465e-16
5379.367809390548 3.765645641683926e-15 1.1104954490727133e-16
5380.6145055970155 3.9574269321430225e-15 1.1176801265383587e-16
5381.861201803483 3.928849389376148e-15 1.110645569818975e-16
5383.107898009951 3.801743756042207e-15 1.0983517817360097e-16
5384.354594216418 3.860356357181606e-15 1.0960925347039896e-16
5385.601290422886 3.806011271565254e-15 1.083370729348258e-16
5386.847986629354 3.772329537517048e-15 1.0766769483993727e-16
5388.094682835822 3.787360254567519e-15 1.071837332710403e-16
5389.341379042289 3.835710945116958e-15 1.0710669764463386e-16
5390.5880752487565 3.759597063378115e-15 1.0582941273777021e-16
5391.834771455225 3.715652685961433e-15 1.0493257850515838e-16
5393.081467661692 3.9046710674037675e-15 1.0591481228067309e-16
5394.32816386816 3.979884904550591e-15 1.0576307768319218e-16
5395.574374222638 3.860235698736367e-15 1.04070552384326e-16
5396.821070429105 3.96792008841771e-15 1.0451751952901477e-16
5398.067766635572 4.003378495131913e-15 1.0452960710532314e-16
5399.3144628420405 4.021475603221325e-15 1.0427635877187324e-16
5400.561159048508 3.967674862065208e-15 1.0352108258173718e-16
5401.807855254976 4.016162301411724e-15 1.0280735410813278e-16
5403.054551461443 3.905744560957956e-15 1.0228567981745504e-16
5404.301247667911 3.964858254905799e-15 1.0151108826579932e-16
5405.547943874379 3.971059019426875e-15 1.0107650959517457e-16
5406.794640080846 3.952327831720684e-15 1.0088296762449486e-16
5408.041336287314 3.957579445507315e-15 1.00362665964163e-16
5409.288032493781 3.9954252755903216e-15 9.98837841234387e-17
5410.53472870025 4.031944319501515e-15 9.975439104504229e-17
5411.781424906717 3.988721076815419e-15 9.971739422632208e-17
5413.028121113185 4.1312062428906075e-15 1.0062224169332155e-16
5414.274817319652 4.2397737158323106e-15 1.0041932710672645e-16
5415.52151352612 3.97332197325676e-15 9.844125224218613e-17
5416.768209732588 3.9349002788884296e-15 9.785412688118737e-17
5418.014905939055 4.028879249228113e-15 9.779565128840367e-17
5419.261602145523 4.0032049025234374e-15 9.741919791238417e-17
5420.508298351991 4.022096866069859e-15 9.691931373092885e-17
5421.754994558458 3.968333374822079e-15 9.624835495880255e-17
5423.001690764926 4.057845962200596e-15 9.68833837444221e-17
5424.248386971393 4.1030679223202594e-15 9.683772299334786e-17
5425.4950831778615 3.994862903932692e-15 9.588089503944015e-17
5426.741779384329 3.949111988489846e-15 9.457672279073026e-17
5427.988475590797 3.959158002872719e-15 9.439357589712722e-17
5429.235171797264 3.808928425883839e-15 9.297865693865892e-17
5430.4818680037315 3.817613583271044e-15 9.296444299701125e-17
5431.7285642102 3.775770945191248e-15 9.233341929122178e-17
5432.975260416667 3.703156395558662e-15 9.146474640415357e-17
5434.221956623135 3.826197618114784e-15 9.158389700218238e-17
5435.468652829602 3.7654451173813705e-15 9.091610583869752e-17
5436.715349036071 3.631794427046724e-15 8.991807346025359e-17
5437.962045242538 3.786692212469929e-15 9.058745689592903e-17
5439.2082555970155 3.802770060267443e-15 9.08746373068375e-17
5440.454951803483 3.82235948025079e-15 9.081573442798045e-17
5441.701648009951 3.796022247942201e-15 9.028932753939259e-17
5442.948344216418 3.748221863122834e-15 8.952513414012623e-17
5444.195040422886 3.835359769835634e-15 8.94958933308253e-17
5445.441736629354 3.771336490321432e-15 8.875830620564579e-17
5446.688432835822 3.72560556832928e-15 8.793436840008249e-17
5447.935129042289 3.763799087022781e-15 8.762782884797921e-17
5449.1818252487565 3.728281216090611e-15 8.731120060761965e-17
5450.428521455225 3.753716774762129e-15 8.694944198640466e-17
5451.675217661692 3.652180195362979e-15 8.647593265222555e-17
5452.92191386816 3.6564192001358755e-15 8.611415235480152e-17
5454.168610074627 3.7416667595856166e-15 8.592059842030334e-17
5455.415306281095 3.732083752587939e-15 8.559453582400835e-17
5456.662002487563 3.761128746338321e-15 8.540904227289379e-17
5457.90869869403 3.714766001500382e-15 8.498311855530609e-17
5459.155394900498 3.7018962188326605e-15 8.453302977871992e-17
5460.402091106966 3.613652166051703e-15 8.372787677133938e-17
5461.648787313434 3.600196154923059e-15 8.346594526868333e-17
5462.895483519901 3.579886570011747e-15 8.280757390310956e-17
5464.142179726368 3.675998151094619e-15 8.28866798932917e-17
5465.3888759328365 3.5865218447340705e-15 8.184322201063169e-17
5466.635572139304 3.584193980191194e-15 8.143651397277546e-17
5467.882268345772 3.667477084940096e-15 8.170173683748088e-17
5469.128964552239 3.723036032248232e-15 8.189216032485692e-17
5470.375660758707 3.6715023885318e-15 8.135178501966896e-17
5471.622356965175 3.641818828642734e-15 8.054005323849272e-17
5472.869053171642 3.598058529133714e-15 7.994771148773546e-17
5474.11574937811 3.583861710784077e-15 7.986413085035067e-17
5475.3624455845775 3.5237381012444607e-15 7.915705621963708e-17
5476.609141791046 3.496680573507218e-15 7.847402539588362e-17
5477.855837997513 3.4191110286458535e-15 7.76080567382374e-17
5479.102534203981 3.396186321448266e-15 7.692081087220319e-17
5480.349230410448 3.403683751295113e-15 7.655790856744268e-17
5481.595926616916 3.2904253039783886e-15 7.581739295726613e-17
5482.842136971393 3.3033493374478544e-15 7.506942853228949e-17
5484.0888331778615 3.276383432861143e-15 7.462157192055771e-17
5485.335529384329 3.2102724502244613e-15 7.408139514263807e-17
5486.582225590797 3.2391967623225087e-15 7.388439840837736e-17
5487.828921797264 3.3843266398147985e-15 7.432675491836291e-17
5489.0756180037315 3.2856095947526134e-15 7.337963408039118e-17
5490.3223142102 3.2398791087014985e-15 7.288900781716092e-17
5491.569010416667 3.3021503400756563e-15 7.2897801661031e-17
5492.815706623135 3.2832790526095055e-15 7.253450892857614e-17
5494.062402829602 3.3917221471721342e-15 7.265399485851209e-17
5495.309099036071 3.4421716858970005e-15 7.262319576514193e-17
5496.555795242538 3.4628632439674527e-15 7.238237166942435e-17
5497.802491449005 3.481148173711429e-15 7.207258813680007e-17
5499.049187655473 3.4012939040538104e-15 7.137909450202277e-17
5500.295883861941 3.5231864270685694e-15 7.152877682691496e-17
5501.542580068409 3.56189536074806e-15 7.134681947632458e-17
5502.789276274876 3.5428572177730148e-15 7.115539325391238e-17
5504.035972481344 3.554587598046354e-15 7.104530602871374e-17
5505.282668687812 3.5909532682916696e-15 7.094586870611841e-17
5506.529364894279 3.58480709969768e-15 7.034838163052788e-17
5507.776061100747 3.5357130844255265e-15 6.9581265476654e-17
5509.022757307214 3.576704338230171e-15 6.932502172080288e-17
